sales_date,order_id,customer_name,branch,product_name,category,color,price,quantity,payment_type,trade_in,discount,total,total_sales,status,branch_address
8/4/2025,TRX02292,Customer_781,Bandung,Toyota Avanza 1.5 G CVT,MPV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/12/2025,TRX02293,Customer_381,Karawang,Honda BR-V 1.5 E CVT,MPV,Putih Mutiara,310000000,1,Kredit + Trade In,241000000,0,310000000,69000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
4/23/2025,TRX02294,Customer_1991,Jakarta,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Kredit,0,0,190000000,190000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
10/16/2025,TRX02295,Customer_54,Padang,Mitsubishi Xpander Ultimate CVT,MPV,Abu-abu Titanium,320000000,1,Kredit + Trade In,260000000,0,320000000,60000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
4/29/2025,TRX02296,Customer_1525,Bandung,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Kredit,0,0,380000000,380000000,refund,"Jl. Soekarno Hatta No. 88, Bandung"
7/9/2025,TRX02297,Customer_1969,Kendari,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
12/22/2025,TRX02298,Customer_1529,Bandung,Daihatsu Xenia 1.5 R CVT,MPV,Coklat Metalik,240000000,2,Kredit + Trade In,94000000,0,480000000,386000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/9/2025,TRX02299,Customer_3645,Bandung,Toyota Rush 1.5 S GR Sport CVT,SUV,Merah,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
12/5/2025,TRX02300,Customer_1549,Kendari,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Kredit,0,0,380000000,380000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
10/17/2025,TRX02301,Customer_2889,Semarang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Cash + Trade In,78000000,0,580000000,502000000,completed,"Jl. Setiabudi No. 60, Semarang"
10/9/2025,TRX02302,Customer_919,Semarang,Suzuki XL7 Beta AT,SUV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Setiabudi No. 60, Semarang"
7/15/2025,TRX02303,Customer_2564,Batam,Hyundai Creta Prime AT,SUV,Merah Fiery,320000000,1,Cash + Trade In,294000000,0,320000000,26000000,completed,"Jl. Engku Putri No. 9, Batam"
11/6/2025,TRX02304,Customer_413,Karawang,Honda BR-V 1.5 E CVT,MPV,Merah,310000000,1,Kredit + Trade In,140000000,0,310000000,170000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
5/22/2025,TRX02305,Customer_3076,Batam,Honda Brio Satya E CVT,Hatchback,Hitam,190000000,1,Kredit + Trade In,190000000,0,190000000,0,refund,"Jl. Engku Putri No. 9, Batam"
3/25/2025,TRX02306,Customer_2548,Jakarta,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Putih Mutiara,580000000,1,Cash + Trade In,30000000,0,580000000,550000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
4/28/2025,TRX02307,Customer_1752,Batam,Daihatsu Terios 1.5 R CVT,SUV,Hitam Metalik,290000000,1,Kredit + Trade In,99000000,0,290000000,191000000,completed,"Jl. Engku Putri No. 9, Batam"
5/23/2025,TRX02308,Customer_1274,Jakarta,Daihatsu Xenia 1.5 R CVT,MPV,Putih,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
7/4/2025,TRX02309,Customer_1079,Semarang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit + Trade In,130000000,0,580000000,450000000,completed,"Jl. Setiabudi No. 60, Semarang"
5/22/2025,TRX02310,Customer_1037,Jakarta,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Kredit + Trade In,106000000,0,190000000,84000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
12/23/2025,TRX02311,Customer_1075,Pontianak,Hyundai Creta Prime AT,SUV,Merah Fiery,320000000,1,Kredit + Trade In,82000000,0,320000000,238000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
7/28/2025,TRX02312,Customer_1589,Jakarta,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Kredit + Trade In,159000000,0,190000000,31000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
8/14/2025,TRX02313,Customer_24,Jakarta,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
2/6/2025,TRX02314,Customer_2916,Kendari,Nissan Livina VE AT,MPV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
2/7/2025,TRX02315,Customer_1327,Batam,Toyota Rush 1.5 S GR Sport CVT,SUV,Silver Metalik,300000000,1,Kredit + Trade In,270000000,0,300000000,30000000,completed,"Jl. Engku Putri No. 9, Batam"
1/15/2025,TRX02316,Customer_335,Pontianak,Nissan Livina VE AT,MPV,Hitam Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
2/11/2025,TRX02317,Customer_4434,Padang,Toyota Rush 1.5 S GR Sport CVT,SUV,Silver Metalik,300000000,1,Cash,0,0,300000000,300000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
7/27/2025,TRX02318,Customer_1664,Bandung,Suzuki XL7 Beta AT,SUV,Silver Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
1/21/2025,TRX02319,Customer_3020,Kendari,Suzuki Ertiga GX AT,MPV,Merah,260000000,1,Kredit + Trade In,226000000,0,260000000,34000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
10/25/2025,TRX02320,Customer_3228,Pontianak,Toyota Rush 1.5 S GR Sport CVT,SUV,Silver Metalik,300000000,1,Cash,0,0,300000000,300000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
4/11/2025,TRX02321,Customer_2087,Padang,Toyota Innova Zenix 2.0 V CVT,MPV,Merah Maroon,450000000,2,Kredit,0,0,900000000,900000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
11/6/2025,TRX02322,Customer_1545,Palembang,Nissan Livina VE AT,MPV,Silver Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
3/2/2025,TRX02323,Customer_3717,Palembang,Honda Brio Satya E CVT,Hatchback,Merah,190000000,1,Kredit,0,0,190000000,190000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
6/25/2025,TRX02324,Customer_1204,Padang,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Kredit + Trade In,194000000,0,650000000,456000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
10/1/2025,TRX02325,Customer_1240,Bandung,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Kredit + Trade In,282000000,0,320000000,38000000,refund,"Jl. Soekarno Hatta No. 88, Bandung"
12/31/2025,TRX02326,Customer_804,Batam,Suzuki XL7 Beta AT,SUV,Hitam Metalik,260000000,1,Cash + Trade In,73000000,0,260000000,187000000,completed,"Jl. Engku Putri No. 9, Batam"
3/10/2025,TRX02327,Customer_3116,Padang,Honda BR-V 1.5 E CVT,MPV,Silver Metalik,310000000,1,Kredit + Trade In,174000000,0,310000000,136000000,cancelled,"Jl. Khatib Sulaiman No. 10, Padang"
5/14/2025,TRX02328,Customer_1530,Karawang,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Kredit,0,0,450000000,450000000,refund,"Jl. Ahmad Yani No. 5, Karawang"
12/9/2025,TRX02329,Customer_285,Palembang,Toyota Rush 1.5 S GR Sport CVT,SUV,Putih Mutiara,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
7/19/2025,TRX02330,Customer_3324,Jakarta,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit + Trade In,167000000,0,580000000,413000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
5/18/2025,TRX02331,Customer_3716,Kendari,Nissan Livina VE AT,MPV,Hitam Metalik,260000000,1,Cash + Trade In,201000000,0,260000000,59000000,cancelled,"Jl. Ahmad Yani No. 33, Kendari"
5/19/2025,TRX02332,Customer_2954,Palembang,Suzuki XL7 Beta AT,SUV,Coklat Metalik,260000000,1,Kredit + Trade In,231000000,0,260000000,29000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
2/10/2025,TRX02333,Customer_4119,Kendari,Toyota Rush 1.5 S GR Sport CVT,SUV,Silver Metalik,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
11/13/2025,TRX02334,Customer_2340,Karawang,Toyota Avanza 1.5 G CVT,MPV,Putih Mutiara,260000000,1,Kredit + Trade In,186000000,0,260000000,74000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
10/22/2025,TRX02335,Customer_2800,Pontianak,Suzuki Ertiga GX AT,MPV,Silver Metalik,260000000,1,Kredit + Trade In,225000000,0,260000000,35000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
5/22/2025,TRX02336,Customer_3660,Pontianak,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Putih Mutiara,580000000,1,Kredit + Trade In,99000000,0,580000000,481000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
1/27/2025,TRX02337,Customer_973,Padang,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Kredit + Trade In,165000000,0,380000000,215000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
6/12/2025,TRX02338,Customer_1601,Palembang,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Kredit,0,0,380000000,380000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
4/26/2025,TRX02339,Customer_1749,Jakarta,Hyundai Creta Prime AT,SUV,Merah Fiery,320000000,1,Cash + Trade In,83000000,0,320000000,237000000,refund,"Jl. MT. Haryono No. 12, Jakarta"
7/2/2025,TRX02340,Customer_149,Jakarta,Wuling Air ev Long Range,City Car (EV),Putih,250000000,1,Kredit,0,0,250000000,250000000,cancelled,"Jl. MT. Haryono No. 12, Jakarta"
10/13/2025,TRX02341,Customer_1164,Bandung,Toyota Rush 1.5 S GR Sport CVT,SUV,Merah,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
8/10/2025,TRX02342,Customer_1282,Palembang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit + Trade In,288000000,0,580000000,292000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
3/25/2025,TRX02343,Customer_2128,Padang,Hyundai Stargazer Prime AT,MPV,Putih Atlas,300000000,1,Cash,0,0,300000000,300000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
4/24/2025,TRX02344,Customer_208,Semarang,Suzuki XL7 Beta AT,SUV,Coklat Metalik,260000000,1,Kredit + Trade In,257000000,0,260000000,3000000,completed,"Jl. Setiabudi No. 60, Semarang"
4/10/2025,TRX02345,Customer_1082,Batam,Suzuki XL7 Beta AT,SUV,Silver Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Engku Putri No. 9, Batam"
7/2/2025,TRX02346,Customer_914,Padang,Toyota Innova Zenix 2.0 V CVT,MPV,Putih Mutiara,450000000,1,Kredit,0,0,450000000,450000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
11/29/2025,TRX02347,Customer_3599,Semarang,Toyota Rush 1.5 S GR Sport CVT,SUV,Putih Mutiara,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Setiabudi No. 60, Semarang"
3/7/2025,TRX02348,Customer_374,Jakarta,Toyota Avanza 1.5 G CVT,MPV,Silver Metalik,260000000,1,Cash + Trade In,63000000,0,260000000,197000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
4/27/2025,TRX02349,Customer_2620,Malang,Honda CR-V 1.5 Turbo RS,SUV,Putih Mutiara,650000000,1,Kredit,0,0,650000000,650000000,refund,"Jl. Soekarno Hatta No. 77, Malang"
1/18/2025,TRX02350,Customer_1012,Palembang,Suzuki Ertiga GX AT,MPV,Putih Mutiara,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
7/20/2025,TRX02351,Customer_1623,Kendari,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Hitam Metalik,520000000,1,Cash,0,0,520000000,520000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
7/11/2025,TRX02352,Customer_220,Batam,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Kredit,0,0,380000000,380000000,refund,"Jl. Engku Putri No. 9, Batam"
8/15/2025,TRX02353,Customer_2886,Palembang,Honda BR-V 1.5 E CVT,MPV,Silver Metalik,310000000,1,Kredit,0,0,310000000,310000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
8/31/2025,TRX02354,Customer_1558,Semarang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Silver Metalik,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Setiabudi No. 60, Semarang"
9/17/2025,TRX02355,Customer_1820,Karawang,Honda BR-V 1.5 E CVT,MPV,Silver Metalik,310000000,1,Kredit,0,0,310000000,310000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
8/24/2025,TRX02356,Customer_285,Malang,Suzuki Ertiga GX AT,MPV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
9/16/2025,TRX02357,Customer_1536,Kendari,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Cash,0,0,520000000,520000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
7/22/2025,TRX02358,Customer_1638,Kendari,Toyota Innova Zenix 2.0 V CVT,MPV,Putih Mutiara,450000000,1,Cash,0,0,450000000,450000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
9/10/2025,TRX02359,Customer_1821,Semarang,Wuling Air ev Long Range,City Car (EV),Biru,250000000,1,Kredit + Trade In,250000000,0,250000000,0,cancelled,"Jl. Setiabudi No. 60, Semarang"
5/15/2025,TRX02360,Customer_2148,Semarang,Daihatsu Xenia 1.5 R CVT,MPV,Coklat Metalik,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. Setiabudi No. 60, Semarang"
9/18/2025,TRX02361,Customer_1719,Palembang,Honda Brio Satya E CVT,Hatchback,Merah,190000000,1,Kredit + Trade In,38000000,0,190000000,152000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
10/17/2025,TRX02362,Customer_2393,Padang,Honda Brio Satya E CVT,Hatchback,Kuning,190000000,1,Cash + Trade In,108000000,0,190000000,82000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
11/13/2025,TRX02363,Customer_1509,Pontianak,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Putih Pearl,580000000,1,Cash,0,0,580000000,580000000,refund,"Jl. Ahmad Yani No. 45, Pontianak"
11/22/2025,TRX02364,Customer_2766,Palembang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
12/17/2025,TRX02365,Customer_3923,Palembang,Toyota Rush 1.5 S GR Sport CVT,SUV,Putih Mutiara,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
10/14/2025,TRX02366,Customer_2260,Bandung,Honda BR-V 1.5 E CVT,MPV,Putih Mutiara,310000000,1,Kredit,0,0,310000000,310000000,refund,"Jl. Soekarno Hatta No. 88, Bandung"
4/23/2025,TRX02367,Customer_1000,Semarang,Mitsubishi Xpander Ultimate CVT,MPV,Hitam Metalik,320000000,1,Cash + Trade In,227000000,0,320000000,93000000,completed,"Jl. Setiabudi No. 60, Semarang"
8/31/2025,TRX02368,Customer_470,Semarang,Daihatsu Terios 1.5 R CVT,SUV,Silver Metalik,290000000,1,Kredit + Trade In,217000000,0,290000000,73000000,completed,"Jl. Setiabudi No. 60, Semarang"
2/7/2025,TRX02369,Customer_2571,Padang,Hyundai Stargazer Prime AT,MPV,Putih Atlas,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
2/9/2025,TRX02370,Customer_552,Karawang,Toyota Rush 1.5 S GR Sport CVT,SUV,Silver Metalik,300000000,2,Kredit,0,0,600000000,600000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
2/16/2025,TRX02371,Customer_2804,Karawang,Suzuki XL7 Beta AT,SUV,Coklat Metalik,260000000,1,Kredit + Trade In,222000000,0,260000000,38000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
4/5/2025,TRX02372,Customer_1733,Batam,Mitsubishi Xpander Ultimate CVT,MPV,Abu-abu Titanium,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Engku Putri No. 9, Batam"
12/8/2025,TRX02373,Customer_5,Pontianak,Toyota Avanza 1.5 G CVT,MPV,Hitam Metalik,260000000,1,Kredit + Trade In,37000000,0,260000000,223000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
4/14/2025,TRX02374,Customer_4065,Bandung,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Cash,0,0,190000000,190000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
7/27/2025,TRX02375,Customer_3523,Batam,Suzuki Ertiga GX AT,MPV,Merah,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Engku Putri No. 9, Batam"
9/5/2025,TRX02376,Customer_4287,Malang,Honda CR-V 1.5 Turbo RS,SUV,Putih Mutiara,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
6/23/2025,TRX02377,Customer_1519,Pontianak,Hyundai Creta Prime AT,SUV,Merah Fiery,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
5/2/2025,TRX02378,Customer_4346,Semarang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Kredit,0,0,520000000,520000000,completed,"Jl. Setiabudi No. 60, Semarang"
7/15/2025,TRX02379,Customer_1704,Batam,Daihatsu Terios 1.5 R CVT,SUV,Hitam Metalik,290000000,1,Cash,0,0,290000000,290000000,completed,"Jl. Engku Putri No. 9, Batam"
6/21/2025,TRX02380,Customer_1544,Jakarta,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
1/13/2025,TRX02381,Customer_1022,Pontianak,Toyota Innova Zenix 2.0 V CVT,MPV,Hitam Metalik,450000000,1,Cash,0,0,450000000,450000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
5/26/2025,TRX02382,Customer_3984,Kendari,Daihatsu Xenia 1.5 R CVT,MPV,Hitam Metalik,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
6/6/2025,TRX02383,Customer_410,Jakarta,Honda Brio Satya E CVT,Hatchback,Hitam,190000000,2,Kredit,0,1000000,380000000,379000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
6/8/2025,TRX02384,Customer_3566,Malang,Suzuki Ertiga GX AT,MPV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
1/18/2025,TRX02385,Customer_730,Kendari,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
4/23/2025,TRX02386,Customer_2709,Jakarta,Toyota Avanza 1.5 G CVT,MPV,Coklat Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
8/26/2025,TRX02387,Customer_309,Batam,Suzuki Ertiga GX AT,MPV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Engku Putri No. 9, Batam"
6/14/2025,TRX02388,Customer_901,Batam,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Engku Putri No. 9, Batam"
3/24/2025,TRX02389,Customer_3039,Batam,Hyundai Creta Prime AT,SUV,Putih Atlas,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Engku Putri No. 9, Batam"
6/10/2025,TRX02390,Customer_3791,Kendari,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Kredit + Trade In,178000000,0,650000000,472000000,cancelled,"Jl. Ahmad Yani No. 33, Kendari"
8/11/2025,TRX02391,Customer_2748,Batam,Suzuki Ertiga GX AT,MPV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Engku Putri No. 9, Batam"
2/7/2025,TRX02392,Customer_2707,Padang,Daihatsu Terios 1.5 R CVT,SUV,Hitam Metalik,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
5/6/2025,TRX02393,Customer_2502,Batam,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Engku Putri No. 9, Batam"
5/19/2025,TRX02394,Customer_1987,Padang,Daihatsu Xenia 1.5 R CVT,MPV,Coklat Metalik,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
3/29/2025,TRX02395,Customer_2162,Jakarta,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Cash + Trade In,104000000,0,320000000,216000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
4/22/2025,TRX02396,Customer_2689,Semarang,Suzuki XL7 Beta AT,SUV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,refund,"Jl. Setiabudi No. 60, Semarang"
1/5/2025,TRX02397,Customer_4368,Semarang,Nissan Livina VE AT,MPV,Silver Metalik,260000000,1,Cash,0,0,260000000,260000000,refund,"Jl. Setiabudi No. 60, Semarang"
1/23/2025,TRX02398,Customer_3650,Pontianak,Toyota Innova Zenix 2.0 V CVT,MPV,Hitam Metalik,450000000,1,Kredit,0,0,450000000,450000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
7/31/2025,TRX02399,Customer_2469,Semarang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Hitam Metalik,580000000,1,Cash + Trade In,219000000,0,580000000,361000000,completed,"Jl. Setiabudi No. 60, Semarang"
10/18/2025,TRX02400,Customer_1081,Pontianak,Toyota Innova Zenix 2.0 V CVT,MPV,Hitam Metalik,450000000,1,Kredit,0,0,450000000,450000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
1/28/2025,TRX02401,Customer_2494,Kendari,Toyota Rush 1.5 S GR Sport CVT,SUV,Hitam Metalik,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
8/25/2025,TRX02402,Customer_1159,Karawang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Putih Mutiara,580000000,1,Cash,0,0,580000000,580000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
10/26/2025,TRX02403,Customer_3224,Karawang,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
10/21/2025,TRX02404,Customer_3862,Jakarta,Wuling Air ev Long Range,City Car (EV),Hitam,250000000,2,Cash,0,0,500000000,500000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
6/17/2025,TRX02405,Customer_564,Padang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
1/25/2025,TRX02406,Customer_1813,Bandung,Toyota Rush 1.5 S GR Sport CVT,SUV,Hitam Metalik,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
3/11/2025,TRX02407,Customer_2430,Pontianak,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Cash + Trade In,47000000,0,650000000,603000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
12/2/2025,TRX02408,Customer_1597,Padang,Hyundai Creta Prime AT,SUV,Abu-abu Titanium,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
12/3/2025,TRX02409,Customer_2468,Palembang,Hyundai Creta Prime AT,SUV,Merah Fiery,320000000,1,Cash + Trade In,232000000,0,320000000,88000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
10/19/2025,TRX02410,Customer_4426,Jakarta,Toyota Innova Zenix 2.0 V CVT,MPV,Abu-abu Metalik,450000000,1,Kredit + Trade In,173000000,0,450000000,277000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
8/27/2025,TRX02411,Customer_411,Pontianak,Toyota Rush 1.5 S GR Sport CVT,SUV,Silver Metalik,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
7/7/2025,TRX02412,Customer_308,Padang,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Kredit,0,1000000,650000000,649000000,cancelled,"Jl. Khatib Sulaiman No. 10, Padang"
8/18/2025,TRX02413,Customer_1339,Pontianak,Wuling Air ev Long Range,City Car (EV),Abu-abu,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
4/30/2025,TRX02414,Customer_1307,Palembang,Honda CR-V 1.5 Turbo RS,SUV,Putih Mutiara,650000000,1,Cash,0,0,650000000,650000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
4/15/2025,TRX02415,Customer_134,Pontianak,Mitsubishi Xpander Ultimate CVT,MPV,Abu-abu Titanium,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
2/4/2025,TRX02416,Customer_1882,Jakarta,Honda BR-V 1.5 E CVT,MPV,Silver Metalik,310000000,1,Kredit,0,0,310000000,310000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
